Element,  Total(W), Total(var),  I2R(W), I2X(var), No-load(W), No-load(var)
Line.SMT_2574, 0.0009664612, -19.63878, 0.0009664612, -19.63878, 0, 0
Line.SMT_25931, 0.006777789, -30.72861, 0.006777789, -30.72861, 0, 0
Line.SMT_25932, 4.76911, -52.83285, 4.76911, -52.83285, 0, 0
Line.SMT_25934, 0.05196233, -85.50002, 0.05196233, -85.50002, 0, 0
Line.SMT_25935, 2.530962E-005, -0.6235784, 2.530962E-005, -0.6235784, 0, 0
Line.SMT_25936, 0.7766738, -42.70531, 0.7766738, -42.70531, 0, 0
Line.SMT_25938, 7.731098, -84.90046, 7.731098, -84.90046, 0, 0
Line.SMT_25939, 5.59443, -61.4756, 5.59443, -61.4756, 0, 0
Line.SMT_25940, 9.705413, -26.6759, 9.705413, -26.6759, 0, 0
Line.SMT_25941, 1.715261, -1.106171, 1.715261, -1.106171, 0, 0
Line.SMT_25942, 1.537993, -29.90676, 1.537993, -29.90676, 0, 0
Line.SMT_25977, 4.740747, -20.95756, 4.740747, -20.95756, 0, 0
Line.SMT_25978, 6.85575, -22.38773, 6.85575, -22.38773, 0, 0
Line.SMT_25979, 5.011004, -22.16324, 5.011004, -22.16324, 0, 0
Line.SMT_25980, 6.337167, -23.14097, 6.337167, -23.14097, 0, 0
Line.SMT_25981, 0.001089669, -1.782456, 0.001089669, -1.782456, 0, 0
Line.SMT_25982, 4.501839, -22.36479, 4.501839, -22.36479, 0, 0
Line.SMT_25983, 2.320045, -46.4713, 2.320045, -46.4713, 0, 0
Line.SMT_25984, 4.474302, -22.22613, 4.474302, -22.22613, 0, 0
Line.SMT_25985, 0.007437769, -78.38911, 0.007437769, -78.38911, 0, 0
Line.SMT_2599, 0.0001152132, -15.53255, 0.0001152132, -15.53255, 0, 0
Line.SMT_2600, 9.672678E-005, -27.43544, 9.672678E-005, -27.43544, 0, 0
Line.SMT_26009, 0.0007564378, -85.02211, 0.0007564378, -85.02211, 0, 0
Line.SMT_2601, 0.0001135335, -30.9009, 0.0001135335, -30.9009, 0, 0
Line.SMT_26010, 0.01611539, -27.73593, 0.01611539, -27.73593, 0, 0
Line.SMT_26025, 6.954822, -76.07333, 6.954822, -76.07333, 0, 0
Line.SMT_26027, 2.432215, -48.70354, 2.432215, -48.70354, 0, 0
Line.SMT_26028, 375.3026, 505.6328, 375.3026, 505.6328, 0, 0
Line.SMT_26029, 0.01364045, -15.99367, 0.01364045, -15.99367, 0, 0
Line.SMT_26030, 5.059042, -25.79916, 5.059042, -25.79916, 0, 0
Line.SMT_26031, 5.384586, -107.7438, 5.384586, -107.7438, 0, 0
Line.SMT_26032, 5.204101, -35.32628, 5.204101, -35.32628, 0, 0
Line.SMT_26033, 2.943, -58.83711, 2.943, -58.83711, 0, 0
Line.SMT_26034, 0.0006661723, -16.52336, 0.0006661723, -16.52336, 0, 0
Line.SMT_26035, 2.544567, -18.0376, 2.544567, -18.0376, 0, 0
Line.SMT_26047, 0.05179039, -71.49638, 0.05179039, -71.49638, 0, 0
Line.SMT_26048, 0.2933868, -82.41269, 0.2933868, -82.41269, 0, 0
Line.SMT_26049, 0.1855415, -65.01257, 0.1855415, -65.01257, 0, 0
Line.SMT_26050, 0.1868556, -73.65597, 0.1868556, -73.65597, 0, 0
Line.SMT_26051, 0.002457337, -85.63848, 0.002457337, -85.63848, 0, 0
Line.SMT_26070, 0.00529614, -51.82574, 0.00529614, -51.82574, 0, 0
Line.SMT_26071, 2.932585, -58.55824, 2.932585, -58.55824, 0, 0
Line.SMT_26073, 0.1539067, -73.72445, 0.1539067, -73.72445, 0, 0
Line.SMT_26079, 3.429413, -69.41433, 3.429413, -69.41433, 0, 0
Line.SMT_26094, 0.1490076, -17.98552, 0.1490076, -17.98552, 0, 0
Line.SMT_26095, 0.002060083, -27.65998, 0.002060083, -27.65998, 0, 0
Line.SMT_26096, 0.002349435, -22.78949, 0.002349435, -22.78949, 0, 0
Line.SMT_26110, 0.1280688, -51.71707, 0.1280688, -51.71707, 0, 0
Line.SMT_26111, 2.299225, -46.4789, 2.299225, -46.4789, 0, 0
Line.SMT_26112, 0.0008460115, -10.16765, 0.0008460115, -10.16765, 0, 0
Line.SMT_26113, 528.2761, 723.0857, 528.2761, 723.0857, 0, 0
Line.SMT_26114, 0.03662283, -1.490537, 0.03662283, -1.490537, 0, 0
Line.SMT_26115, 1.416657, -28.80707, 1.416657, -28.80707, 0, 0
Line.SMT_26116, 0.4721752, -108.6444, 0.4721752, -108.6444, 0, 0
Line.SMT_26117, 0.0001060816, -1.680725, 0.0001060816, -1.680725, 0, 0
Line.SMT_26118, 0.7057174, -24.29874, 0.7057174, -24.29874, 0, 0
Line.SMT_26119, 0.1395137, -59.94927, 0.1395137, -59.94927, 0, 0
Line.SMT_26120, 0.3201811, -82.04069, 0.3201811, -82.04069, 0, 0
Line.SMT_26134, 0.9785442, -59.78457, 0.9785442, -59.78457, 0, 0
Line.SMT_26135, 3.855737E-005, -54.16769, 3.855737E-005, -54.16769, 0, 0
Line.SMT_26136, 0.487805, -71.66511, 0.487805, -71.66511, 0, 0
Line.SMT_26153, 0.0004036754, -10.52787, 0.0004036754, -10.52787, 0, 0
Line.SMT_26154, 0.04325509, -27.72538, 0.04325509, -27.72538, 0, 0
Line.SMT_26155, 1.753104, -71.31841, 1.753104, -71.31841, 0, 0
Line.SMT_26156, 0.03143171, -54.64266, 0.03143171, -54.64266, 0, 0
Line.SMT_26157, 0.002252108, -29.18383, 0.002252108, -29.18383, 0, 0
Line.SMT_26158, 0.03515775, -61.32913, 0.03515775, -61.32913, 0, 0
Line.SMT_26159, 1.703897, -69.25662, 1.703897, -69.25662, 0, 0
Line.SMT_26160, 0.0001061418, -33.57726, 0.0001061418, -33.57726, 0, 0
Line.SMT_26161, 0.1986638, -69.63971, 0.1986638, -69.63971, 0, 0
Line.SMT_26162, 1.100181, -44.66807, 1.100181, -44.66807, 0, 0
Line.SMT_26172, 0.001937271, -28.35719, 0.001937271, -28.35719, 0, 0
Line.SMT_2618, 0.7157322, -16.37295, 0.7157322, -16.37295, 0, 0
Line.SMT_26187, 0.2859489, -55.27527, 0.2859489, -55.27527, 0, 0
Line.SMT_26188, 0.7825268, -34.28359, 0.7825268, -34.28359, 0, 0
Line.SMT_26189, 0.002062827, -17.34013, 0.002062827, -17.34013, 0, 0
Line.SMT_2619, 1.880709E-006, -12.39424, 1.880709E-006, -12.39424, 0, 0
Line.SMT_26190, 145.856, 200.3578, 145.856, 200.3578, 0, 0
Line.SMT_26191, 116.6507, 160.3355, 116.6507, 160.3355, 0, 0
Line.SMT_26192, 0.7067397, -30.95762, 0.7067397, -30.95762, 0, 0
Line.SMT_26193, 0.6400034, -64.42832, 0.6400034, -64.42832, 0, 0
Line.SMT_26194, 0.2756245, -53.24857, 0.2756245, -53.24857, 0, 0
Line.SMT_26195, 0.7313073, -73.82893, 0.7313073, -73.82893, 0, 0
Line.SMT_26196, 0.1470638, -51.61002, 0.1470638, -51.61002, 0, 0
Line.SMT_26197, 1.395923, -19.20059, 1.395923, -19.20059, 0, 0
Line.SMT_2620, -3.347928E-005, -0.9506656, -3.347928E-005, -0.9506656, 0, 0
Line.SMT_26225, 0.01001433, -38.90956, 0.01001433, -38.90956, 0, 0
Line.SMT_26227, 98.15017, 136.6732, 98.15017, 136.6732, 0, 0
Line.SMT_26229, 0.09598715, -25.88228, 0.09598715, -25.88228, 0, 0
Line.SMT_26230, 0.02079086, -35.69919, 0.02079086, -35.69919, 0, 0
Line.SMT_26231, 0.01913887, -32.90312, 0.01913887, -32.90312, 0, 0
Line.SMT_26233, 0.05050635, -13.60032, 0.05050635, -13.60032, 0, 0
Line.SMT_26234, 0.01520141, -9.504011, 0.01520141, -9.504011, 0, 0
Line.SMT_26235, 0.0229456, -109.3424, 0.0229456, -109.3424, 0, 0
Line.SMT_26248, 0.002919592, -20.8333, 0.002919592, -20.8333, 0, 0
Line.SMT_26249, 0.003502446, -25.1175, 0.003502446, -25.1175, 0, 0
Line.SMT_26250, 0.4027194, -79.60594, 0.4027194, -79.60594, 0, 0
Line.SMT_26251, 0.3927831, -66.63389, 0.3927831, -66.63389, 0, 0
Line.SMT_26252, 0.4941711, -47.34164, 0.4941711, -47.34164, 0, 0
Line.SMT_26253, 0.3302805, -60.615, 0.3302805, -60.615, 0, 0
Line.SMT_26254, 0.0001029142, -30.462, 0.0001029142, -30.462, 0, 0
Line.SMT_26255, 0.4434946, -74.0728, 0.4434946, -74.0728, 0, 0
Line.SMT_26256, 0.4072462, -68.12825, 0.4072462, -68.12825, 0, 0
Line.SMT_26257, 0.2838754, -55.89791, 0.2838754, -55.89791, 0, 0
Line.SMT_26258, 0.7613392, -68.66172, 0.7613392, -68.66172, 0, 0
Line.SMT_26269, 0.01447809, -24.93316, 0.01447809, -24.93316, 0, 0
Line.SMT_26270, 0.01797702, -30.99717, 0.01797702, -30.99717, 0, 0
Line.SMT_26271, 0.008716965, -25.41264, 0.008716965, -25.41264, 0, 0
Line.SMT_26272, 0.1989198, -23.06586, 0.1989198, -23.06586, 0, 0
Line.SMT_26273, -3.001465E-006, -12.5387, -3.001465E-006, -12.5387, 0, 0
Line.SMT_26274, 0.01974709, -80.6798, 0.01974709, -80.6798, 0, 0
Line.SMT_26275, 0.0003370744, -1.384709, 0.0003370744, -1.384709, 0, 0
Line.SMT_26276, 0.0002568175, -29.76913, 0.0002568175, -29.76913, 0, 0
Line.SMT_26277, 0.01120177, -18.32823, 0.01120177, -18.32823, 0, 0
Line.SMT_26278, 0.01442635, -24.5864, 0.01442635, -24.5864, 0, 0
Line.SMT_26289, 88.66389, -49.46831, 88.66389, -49.46831, 0, 0
Line.SMT_26290, 96.09454, -53.05847, 96.09454, -53.05847, 0, 0
Line.SMT_26291, 0.01510376, -79.46234, 0.01510376, -79.46234, 0, 0
Line.SMT_26292, 0.001108159, -92.40245, 0.001108159, -92.40245, 0, 0
Line.SMT_26293, 0.05817923, -110.3322, 0.05817923, -110.3322, 0, 0
Line.SMT_26294, 324.4012, 304.7334, 324.4012, 304.7334, 0, 0
Line.SMT_26295, 0.002411122, -69.82773, 0.002411122, -69.82773, 0, 0
Line.SMT_26297, 0.562542, -70.38992, 0.562542, -70.38992, 0, 0
Line.SMT_26310, 0.002678341, -69.79321, 0.002678341, -69.79321, 0, 0
Line.SMT_26311, 0.01301703, -22.20155, 0.01301703, -22.20155, 0, 0
Line.SMT_26312, 0.005596922, -16.24426, 0.005596922, -16.24426, 0, 0
Line.SMT_26313, 0.01006089, -16.4482, 0.01006089, -16.4482, 0, 0
Line.SMT_26314, 0.02787962, -64.17767, 0.02787962, -64.17767, 0, 0
Line.SMT_26315, 0.02785753, -63.97482, 0.02785753, -63.97482, 0, 0
Line.SMT_26316, 1.072954, -64.30296, 1.072954, -64.30296, 0, 0
Line.SMT_26317, 0.6207297, -37.18869, 0.6207297, -37.18869, 0, 0
Line.SMT_26318, 0.0002384198, -35.26361, 0.0002384198, -35.26361, 0, 0
Line.SMT_26319, 0.5969724, -92.91595, 0.5969724, -92.91595, 0, 0
Line.SMT_26320, 0.007804894, -31.83965, 0.007804894, -31.83965, 0, 0
Line.SMT_26321, 0.3033607, -50.25191, 0.3033607, -50.25191, 0, 0
Line.SMT_26322, 0.03099837, -54.68593, 0.03099837, -54.68593, 0, 0
Line.SMT_26334, 0.06020689, -51.38683, 0.06020689, -51.38683, 0, 0
Line.SMT_26337, 429.7848, 403.2393, 429.7848, 403.2393, 0, 0
Line.SMT_26339, 71.06597, 67.5665, 71.06597, 67.5665, 0, 0
Line.SMT_26340, 80.94788, 94.78789, 80.94788, 94.78789, 0, 0
Line.SMT_26341, 56.13359, 65.73733, 56.13359, 65.73733, 0, 0
Line.SMT_26342, 104.133, 121.9567, 104.133, 121.9567, 0, 0
Line.SMT_26357, 0.003414342, -29.80211, 0.003414342, -29.80211, 0, 0
Line.SMT_26358, 1060.374, 1492.591, 1060.374, 1492.591, 0, 0
Line.SMT_26359, 0.1740267, -36.1471, 0.1740267, -36.1471, 0, 0
Line.SMT_26360, 0.02921706, -34.14852, 0.02921706, -34.14852, 0, 0
Line.SMT_26361, 0.01203415, -22.86729, 0.01203415, -22.86729, 0, 0
Line.SMT_26362, 1.033525E-005, -18.74897, 1.033525E-005, -18.74897, 0, 0
Line.SMT_26363, 0.03063229, -42.60827, 0.03063229, -42.60827, 0, 0
Line.SMT_26365, 0.0002266382, -21.2191, 0.0002266382, -21.2191, 0, 0
Line.SMT_26376, 0.002194929, -21.10232, 0.002194929, -21.10232, 0, 0
Line.SMT_26377, -3.930109E-007, -10.69861, -3.930109E-007, -10.69861, 0, 0
Line.SMT_26380, 0.1296402, -40.798, 0.1296402, -40.798, 0, 0
Line.SMT_26382, 0.03137093, -23.78993, 0.03137093, -23.78993, 0, 0
Line.SMT_26383, 0.2676138, -66.79971, 0.2676138, -66.79971, 0, 0
Line.SMT_26398, 0.2654684, -52.88766, 0.2654684, -52.88766, 0, 0
Line.SMT_26399, 0.004741432, -27.13239, 0.004741432, -27.13239, 0, 0
Line.SMT_26401, 10.9962, 15.47174, 10.9962, 15.47174, 0, 0
Line.SMT_26402, 0.008664195, -48.84666, 0.008664195, -48.84666, 0, 0
Line.SMT_26403, 0.0976472, -36.10478, 0.0976472, -36.10478, 0, 0
Line.SMT_26405, 455.1758, 640.4078, 455.1758, 640.4078, 0, 0
Line.SMT_26406, 0.000596051, -35.12201, 0.000596051, -35.12201, 0, 0
Line.SMT_26421, 0.00116588, -35.52576, 0.00116588, -35.52576, 0, 0
Line.SMT_26422, 18.42611, -46.27604, 18.42611, -46.27604, 0, 0
Line.SMT_26435, 0.0152967, -59.49605, 0.0152967, -59.49605, 0, 0
Line.SMT_26437, 0.007510971, -46.17882, 0.007510971, -46.17882, 0, 0
Line.SMT_26438, 0.000523701, -3.262605, 0.000523701, -3.262605, 0, 0
Line.SMT_26439, 0.9007314, -132.4685, 0.9007314, -132.4685, 0, 0
Line.SMT_26441, 0.05478383, -23.91892, 0.05478383, -23.91892, 0, 0
Line.SMT_26444, 0.004858387, -65.18676, 0.004858387, -65.18676, 0, 0
Line.SMT_26460, 0.002638329, -83.79079, 0.002638329, -83.79079, 0, 0
Line.SMT_26484, 531.2369, 747.2868, 531.2369, 747.2868, 0, 0
Line.SMT_26485, 0.000501377, -49.61267, 0.000501377, -49.61267, 0, 0
Line.SMT_26486, 0.03048911, -61.50383, 0.03048911, -61.50383, 0, 0
Line.SMT_26529, 0.0001224618, -37.0403, 0.0001224618, -37.0403, 0, 0
Line.SMT_2653, -3.925799E-007, -17.29241, -3.925799E-007, -17.29241, 0, 0
Line.SMT_2654, -4.300044E-006, -1.181038, -4.300044E-006, -1.181038, 0, 0
Line.SMT_26562, 0.01423015, -68.34162, 0.01423015, -68.34162, 0, 0
Line.SMT_26563, 3.623505, -54.1689, 3.623505, -54.1689, 0, 0
Line.SMT_26564, 6.819922, -102.3499, 6.819922, -102.3499, 0, 0
Line.SMT_26565, 1.183001, -65.32154, 1.183001, -65.32154, 0, 0
Line.SMT_26566, 1.092406, -60.25136, 1.092406, -60.25136, 0, 0
Line.SMT_26567, 4.786222, -70.01429, 4.786222, -70.01429, 0, 0
Line.SMT_26568, 1.081892, -59.65702, 1.081892, -59.65702, 0, 0
Line.SMT_26610, 0.0002139685, -17.12983, 0.0002139685, -17.12983, 0, 0
Line.SMT_26613, 0.001065114, -28.02751, 0.001065114, -28.02751, 0, 0
Line.SMT_26614, 0.0004140018, -16.80715, 0.0004140018, -16.80715, 0, 0
Line.SMT_26618, 0.0005878078, -25.13249, 0.0005878078, -25.13249, 0, 0
Line.SMT_26619, 0.0004730298, -19.83441, 0.0004730298, -19.83441, 0, 0
Line.SMT_26654, 0.7002332, -2.478812, 0.7002332, -2.478812, 0, 0
Line.SMT_26675, 7.925102E-006, -11.19559, 7.925102E-006, -11.19559, 0, 0
Line.SMT_26676, 1.497072E-005, -21.06806, 1.497072E-005, -21.06806, 0, 0
Line.SMT_26680, 0.01183265, -91.87345, 0.01183265, -91.87345, 0, 0
Line.SMT_26685, 1.663499, -82.99513, 1.663499, -82.99513, 0, 0
Line.SMT_26686, 1.370378, -68.31277, 1.370378, -68.31277, 0, 0
Line.SMT_26687, 0.03468696, -1.730902, 0.03468696, -1.730902, 0, 0
Line.SMT_26688, 0.2618075, -61.53077, 0.2618075, -61.53077, 0, 0
Line.SMT_26689, 0.09248121, -21.71489, 0.09248121, -21.71489, 0, 0
Line.SMT_26690, 0.2267696, -53.20087, 0.2267696, -53.20087, 0, 0
Line.SMT_26691, 0.3999812, -93.68109, 0.3999812, -93.68109, 0, 0
Line.SMT_26692, 0.2482949, -58.0537, 0.2482949, -58.0537, 0, 0
Line.SMT_26693, 0.23394, -54.62714, 0.23394, -54.62714, 0, 0
Line.SMT_26694, 0.2704847, -63.07533, 0.2704847, -63.07533, 0, 0
Line.SMT_26695, 0.3388664, -78.89304, 0.3388664, -78.89304, 0, 0
Line.SMT_26701, 0.01726357, -127.1865, 0.01726357, -127.1865, 0, 0
Line.SMT_26702, 172.2814, 232.0913, 172.2814, 232.0913, 0, 0
Line.SMT_26703, 426.1081, 587.0036, 426.1081, 587.0036, 0, 0
Line.SMT_26704, 1186.569, 1670.388, 1186.569, 1670.388, 0, 0
Line.SMT_26707, 0.02021596, -95.74621, 0.02021596, -95.74621, 0, 0
Line.SMT_26708, 1453.47, 2046.15, 1453.47, 2046.15, 0, 0
Line.SMT_2671, 0.0015877, -88.24258, 0.0015877, -88.24258, 0, 0
Line.SMT_26711, 0.1468542, -38.96799, 0.1468542, -38.96799, 0, 0
Line.SMT_26712, 0.03876384, -157.2038, 0.03876384, -157.2038, 0, 0
Line.SMT_2672, 0.001430375, -79.01081, 0.001430375, -79.01081, 0, 0
Line.SMT_26735, 1089.759, 1533.842, 1089.759, 1533.842, 0, 0
Line.SMT_26742, 0.004976942, -18.60134, 0.004976942, -18.60134, 0, 0
Line.SMT_26777, 0.02618179, -19.82548, 0.02618179, -19.82548, 0, 0
Line.SMT_26778, 8.857468E-005, -24.06037, 8.857468E-005, -24.06037, 0, 0
Line.SMT_26779, 70.60213, -39.00976, 70.60213, -39.00976, 0, 0
Line.SMT_26781, 0.3416448, -66.96831, 0.3416448, -66.96831, 0, 0
Line.SMT_26782, 2.577746E-007, -46.8031, 2.577746E-007, -46.8031, 0, 0
Line.SMT_26788, 0.02124616, -59.85403, 0.02124616, -59.85403, 0, 0
Line.SMT_26789, 0.02704848, -75.812, 0.02704848, -75.812, 0, 0
Line.SMT_26810, 0.001213167, -61.09168, 0.001213167, -61.09168, 0, 0
Line.SMT_26828, 11.59967, 11.02836, 11.59967, 11.02836, 0, 0
Line.SMT_26829, -1.177308E-005, -8.904551, -1.177308E-005, -8.904551, 0, 0
Line.SMT_26830, 0.008679195, -7.638346, 0.008679195, -7.638346, 0, 0
Line.SMT_26831, 0.0301209, -26.50545, 0.0301209, -26.50545, 0, 0
Line.SMT_26832, 0.01626363, -14.30047, 0.01626363, -14.30047, 0, 0
Line.SMT_26833, 57.24835, 54.64242, 57.24835, 54.64242, 0, 0
Line.SMT_26834, 121.8404, 115.8446, 121.8404, 115.8446, 0, 0
Line.SMT_26871, 65.90269, -37.44369, 65.90269, -37.44369, 0, 0
Line.SMT_26872, 61.73575, -35.05756, 61.73575, -35.05756, 0, 0
Line.SMT_26873, 75.20459, -42.6817, 75.20459, -42.6817, 0, 0
Line.SMT_26874, 70.10788, -39.76505, 70.10788, -39.76505, 0, 0
Line.SMT_26875, 53.06519, -30.08303, 53.06519, -30.08303, 0, 0
Line.SMT_26876, 41.42645, -23.47571, 41.42645, -23.47571, 0, 0
Line.SMT_26877, 30.79056, -17.44327, 30.79056, -17.44327, 0, 0
Line.SMT_26878, 60.12931, -34.05117, 60.12931, -34.05117, 0, 0
Line.SMT_26879, 61.4713, -34.7935, 61.4713, -34.7935, 0, 0
Line.SMT_26880, 69.41225, -39.26674, 69.41225, -39.26674, 0, 0
Line.SMT_26881, 70.29784, -39.74456, 70.29784, -39.74456, 0, 0
Line.SMT_26882, 63.56393, -35.91732, 63.56393, -35.91732, 0, 0
Line.SMT_26883, 66.87298, -37.76658, 66.87298, -37.76658, 0, 0
Line.SMT_26884, 63.1828, -35.66318, 63.1828, -35.66318, 0, 0
Line.SMT_26885, 63.63886, -35.90159, 63.63886, -35.90159, 0, 0
Line.SMT_26886, 68.47172, -38.60673, 68.47172, -38.60673, 0, 0
Line.SMT_26887, 73.79385, -41.58281, 73.79385, -41.58281, 0, 0
Line.SMT_26888, 65.81484, -37.06502, 65.81484, -37.06502, 0, 0
Line.SMT_26889, 62.39651, -35.12109, 62.39651, -35.12109, 0, 0
Line.SMT_26890, 67.8003, -38.14196, 67.8003, -38.14196, 0, 0
Line.SMT_26891, 59.61116, -33.51719, 59.61116, -33.51719, 0, 0
Line.SMT_26892, 0.009078345, -71.22133, 0.009078345, -71.22133, 0, 0
Line.SMT_26894, 0.005046023, -38.83795, 0.005046023, -38.83795, 0, 0
Line.SMT_26900, 0.0004517431, -18.5496, 0.0004517431, -18.5496, 0, 0
Line.SMT_26901, 0.0005451977, -23.14967, 0.0005451977, -23.14967, 0, 0
Line.SMT_26902, 0.000496099, -20.70914, 0.000496099, -20.70914, 0, 0
Line.SMT_26945, 74.94199, -42.11345, 74.94199, -42.11345, 0, 0
Line.SMT_26946, 58.48224, -32.8456, 58.48224, -32.8456, 0, 0
Line.SMT_26947, 57.55448, -32.30885, 57.55448, -32.30885, 0, 0
Line.SMT_26948, 61.53177, -34.52433, 61.53177, -34.52433, 0, 0
Line.SMT_26949, 75.34364, -42.2497, 75.34364, -42.2497, 0, 0
Line.SMT_26950, 68.01753, -38.11861, 68.01753, -38.11861, 0, 0
Line.SMT_26951, 66.09365, -36.90506, 66.09365, -36.90506, 0, 0
Line.SMT_26952, 68.26885, -38.09815, 68.26885, -38.09815, 0, 0
Line.SMT_26953, 12.63689, -60.62285, 12.63689, -60.62285, 0, 0
Line.SMT_26954, 12.6139, -60.49052, 12.6139, -60.49052, 0, 0
Line.SMT_26955, 12.08545, -57.93567, 12.08545, -57.93567, 0, 0
Line.SMT_26956, 11.8894, -56.9761, 11.8894, -56.9761, 0, 0
Line.SMT_26957, 13.38175, -64.10434, 13.38175, -64.10434, 0, 0
Line.SMT_26958, 12.28043, -58.80676, 12.28043, -58.80676, 0, 0
Line.SMT_26959, 10.40282, -49.79924, 10.40282, -49.79924, 0, 0
Line.SMT_26960, 9.683216, -46.34098, 9.683216, -46.34098, 0, 0
Line.SMT_26961, 10.03986, -48.03407, 10.03986, -48.03407, 0, 0
Line.SMT_26962, 0.02319683, -46.45618, 0.02319683, -46.45618, 0, 0
Line.SMT_26963, 0.2005359, -17.70023, 0.2005359, -17.70023, 0, 0
Line.SMT_26964, 0.004154033, -18.91224, 0.004154033, -18.91224, 0, 0
Line.SMT_26971, 104.1472, 99.40371, 104.1472, 99.40371, 0, 0
Line.SMT_27004, 0.001528737, -21.74836, 0.001528737, -21.74836, 0, 0
Line.SMT_27005, 0.003326586, -46.78275, 0.003326586, -46.78275, 0, 0
Line.SMT_27006, 0.001264046, -17.572, 0.001264046, -17.572, 0, 0
Line.SMT_27007, 0.0002145076, -26.47263, 0.0002145076, -26.47263, 0, 0
Line.SMT_27008, 10.05711, -48.10268, 10.05711, -48.10268, 0, 0
Line.SMT_27009, 13.07302, -62.50673, 13.07302, -62.50673, 0, 0
Line.SMT_27010, 11.36191, -54.30613, 11.36191, -54.30613, 0, 0
Line.SMT_27011, 12.34994, -59.00836, 12.34994, -59.00836, 0, 0
Line.SMT_27012, 12.55808, -59.98127, 12.55808, -59.98127, 0, 0
Line.SMT_27013, 13.07787, -62.44078, 13.07787, -62.44078, 0, 0
Line.SMT_27014, 10.78981, -51.69094, 10.78981, -51.69094, 0, 0
Line.SMT_27015, 11.49286, -55.04114, 11.49286, -55.04114, 0, 0
Line.SMT_27016, 13.54706, -64.85536, 13.54706, -64.85536, 0, 0
Line.SMT_27017, 9.881412, -47.29022, 9.881412, -47.29022, 0, 0
Line.SMT_27018, 11.11447, -53.17508, 11.11447, -53.17508, 0, 0
Line.SMT_27059, 0.0002737197, -23.53248, 0.0002737197, -23.53248, 0, 0
Line.SMT_27060, 0.0004854997, -40.70748, 0.0004854997, -40.70748, 0, 0
Line.SMT_27061, 0.0004387818, -35.47848, 0.0004387818, -35.47848, 0, 0
Line.SMT_27062, 0.0001371942, -10.81761, 0.0001371942, -10.81761, 0, 0
Line.SMT_27068, 0.0002790193, -33.17519, 0.0002790193, -33.17519, 0, 0
Line.SMT_27069, 0.001598123, -47.70263, 0.001598123, -47.70263, 0, 0
Line.SMT_27070, 0.001262491, -38.79574, 0.001262491, -38.79574, 0, 0
Line.SMT_27086, 0.0001887361, -24.20559, 0.0001887361, -24.20559, 0, 0
Line.SMT_27087, 0.0002262657, -28.23945, 0.0002262657, -28.23945, 0, 0
Line.SMT_27117, 3.260442, -10.20531, 3.260442, -10.20531, 0, 0
Line.SMT_27136, 24.4605, -13.45069, 24.4605, -13.45069, 0, 0
Line.SMT_27137, 3.034712, -1.724717, 3.034712, -1.724717, 0, 0
Line.SMT_27145, 3.710341E-005, -14.87745, 3.710341E-005, -14.87745, 0, 0
Line.SMT_27146, 4.746918E-005, -18.41772, 4.746918E-005, -18.41772, 0, 0
Line.SMT_27147, 0.01902656, -17.0444, 0.01902656, -17.0444, 0, 0
Line.SMT_27184, 0.001486526, -60.35479, 0.001486526, -60.35479, 0, 0
Line.SMT_27185, 1.327878E-005, -16.30415, 1.327878E-005, -16.30415, 0, 0
Line.SMT_27186, -7.860065E-007, -1.101269, -7.860065E-007, -1.101269, 0, 0
Line.SMT_27187, 1.560692E-005, -22.73008, 1.560692E-005, -22.73008, 0, 0
Line.SMT_27195, 0.0004254409, -20.26099, 0.0004254409, -20.26099, 0, 0
Line.SMT_27196, 0.0006896443, -32.29539, 0.0006896443, -32.29539, 0, 0
Line.SMT_27197, 0.0005870832, -26.90761, 0.0005870832, -26.90761, 0, 0
Line.SMT_27198, 0.0005979546, -26.81906, 0.0005979546, -26.81906, 0, 0
Line.SMT_27199, 0.0005817049, -25.50694, 0.0005817049, -25.50694, 0, 0
Line.SMT_27235, 0.0001221335, -13.51039, 0.0001221335, -13.51039, 0, 0
Line.SMT_27236, 0.0001334963, -14.73048, 0.0001334963, -14.73048, 0, 0
Line.SMT_27237, 8.551781E-006, -22.62382, 8.551781E-006, -22.62382, 0, 0
Line.SMT_27238, 0.0002309954, -71.35985, 0.0002309954, -71.35985, 0, 0
Line.SMT_27241, 5.01873E-006, -18.9746, 5.01873E-006, -18.9746, 0, 0
Line.SMT_27242, 3.784872E-006, -21.88638, 3.784872E-006, -21.88638, 0, 0
Line.SMT_27243, 2.571372E-006, -22.31544, 2.571372E-006, -22.31544, 0, 0
Line.SMT_27244, 1.297576E-006, -17.04608, 1.297576E-006, -17.04608, 0, 0
Line.SMT_27251, 1.215865E-005, -22.39771, 1.215865E-005, -22.39771, 0, 0
Line.SMT_27252, 8.870332E-006, -21.63103, 8.870332E-006, -21.63103, 0, 0
Line.SMT_27253, 5.755173E-006, -17.34116, 5.755173E-006, -17.34116, 0, 0
Line.SMT_27254, 5.706588E-006, -20.9419, 5.706588E-006, -20.9419, 0, 0
Line.SMT_27255, 1.848922E-006, -8.779158, 1.848922E-006, -8.779158, 0, 0
Line.SMT_27256, 3.670653E-006, -17.84416, 3.670653E-006, -17.84416, 0, 0
Line.SMT_27257, 2.313888E-006, -15.20509, 2.313888E-006, -15.20509, 0, 0
Line.SMT_27258, 2.173222E-006, -14.75749, 2.173222E-006, -14.75749, 0, 0
