Element,  Total(W), Total(var),  I2R(W), I2X(var), No-load(W), No-load(var)
Reactor.TRF_9_3542A_R, 8.830333E-008, 0, 8.830333E-008, 0, 0, 0
Transformer.TRF_9_3551A, 48.77121, 1.636863, 0.4495325, 1.636863, 48.32167, 1.328229E-015
Line.RESIST_MTR_TRF_9_3551A, 0.01992696, -0.2212639, 0.01992696, -0.2212639, 0, 0
Reactor.TRF_9_3551A_R, 2.641559E-008, 0, 2.641559E-008, 0, 0, 0
Transformer.TRF_9_3593A, 48.30932, 6.266145, 0.340934, 6.266145, 47.96839, 1.170423E-015
Line.RESIST_MTR_TRF_9_3593A, 0.02516111, -0.2193445, 0.02516111, -0.2193445, 0, 0
Reactor.TRF_9_3593A_R, 3.445571E-008, 1.654361E-024, 3.445571E-008, 1.654361E-024, 0, 0
Transformer.TRF_9_3615A, 34.43438, 3.63467, 1.088965, 3.63467, 33.34541, 4.761443E-016
Line.RESIST_MTR_TRF_9_3615A, 0.02186176, -0.219261, 0.02186176, -0.219261, 0, 0
Reactor.TRF_9_3615A_R, 9.984166E-010, 0, 9.984166E-010, 0, 0, 0
Transformer.TRF_9_3632A, 48.61042, 4.954998, 0.3548669, 4.954998, 48.25556, 1.029992E-018
Line.RESIST_MTR_TRF_9_3632A, 0.02563982, -0.2207312, 0.02563982, -0.2207312, 0, 0
Reactor.TRF_9_3632A_R, 3.159682E-008, 6.462349E-027, 3.159682E-008, 6.462349E-027, 0, 0
Transformer.TRF_9_3659A, 63.10226, 1.205198, 0.1487473, 1.205198, 62.95351, 3.905838E-015
Line.RESIST_MTR_TRF_9_3659A, 0.01557229, -0.221213, 0.01557229, -0.221213, 0, 0
Reactor.TRF_9_3659A_R, 1.681887E-008, -8.271806E-025, 1.681887E-008, -8.271806E-025, 0, 0
Transformer.TRF_9_3665A, 53.53464, 54.68298, 5.688381, 54.68298, 47.84625, -1.156031E-017
Line.RESIST_MTR_TRF_9_3665A, 0.3865415, -0.2213498, 0.3865415, -0.2213498, 0, 0
Reactor.TRF_9_3665A_R, 1.979443E-008, 0, 1.979443E-008, 0, 0, 0
Transformer.TRF_9_3679A, 48.66004, 3.57909, 0.8695113, 3.57909, 47.79053, 2.051717E-016
Line.RESIST_MTR_TRF_9_3679A, 0.04474334, -0.2192063, 0.04474334, -0.2192063, 0, 0
Reactor.TRF_9_3679A_R, 5.369145E-009, 0, 5.369145E-009, 0, 0, 0
Transformer.TRF_9_3703A, 93.43833, 5.829413, 2.077629, 5.829413, 91.36071, -3.670297E-016
Reactor.TRF_9_3703A_R, 2.407158E-011, 0, 2.407158E-011, 0, 0, 0
Transformer.TRF_9_3708A, 34.60004, 2.494625, 0.7469309, 2.494625, 33.85311, -5.949559E-018
Line.RESIST_MTR_TRF_9_3708A, 0.0149947, -0.2222204, 0.0149947, -0.2222204, 0, 0
Reactor.TRF_9_3708A_R, 1.098523E-009, -8.077936E-028, 1.098523E-009, -8.077936E-028, 0, 0
Transformer.TRF_9_3709A, 48.79181, 6.504092, 0.4509855, 6.504092, 48.34083, 1.846261E-016
Line.RESIST_MTR_TRF_9_3709A, 0.03271848, -0.2212096, 0.03271848, -0.2212096, 0, 0
Reactor.TRF_9_3709A_R, 3.958742E-009, 0, 3.958742E-009, 0, 0, 0
Transformer.TRF_9_3722A, 49.27016, 0.9774221, 0.05477995, 0.9774221, 49.21538, -3.035481E-015
Line.RESIST_MTR_TRF_9_3722A, 0.004018685, -0.2246348, 0.004018685, -0.2246348, 0, 0
Reactor.TRF_9_3722A_R, 5.677762E-009, 0, 5.677762E-009, 0, 0, 0
Transformer.TRF_9_3727A, 33.56834, 0.02124154, 0.00493382, 0.02124154, 33.5634, -3.492412E-015
Line.RESIST_MTR_TRF_9_3727A, 9.906578E-005, -0.2186954, 9.906578E-005, -0.2186954, 0, 0
Reactor.TRF_9_3727A_R, 1.214009E-009, 0, 1.214009E-009, 0, 0, 0
Transformer.TRF_9_3792A, 50.07989, 3.823986, 1.059773, 3.823986, 49.02012, -2.780897E-015
Line.RESIST_MTR_TRF_9_3792A, 0.04582707, -0.2249928, 0.04582707, -0.2249928, 0, 0
Reactor.TRF_9_3792A_R, 5.44824E-008, 3.308722E-024, 5.44824E-008, 3.308722E-024, 0, 0
Transformer.TRF_9_3852A, 68.22356, 119.5519, 4.464304, 119.5519, 63.75925, -1.757044E-015
Line.RESIST_MTR_TRF_9_3852A, 0.5254847, -0.2253812, 0.5254847, -0.2253812, 0, 0
Reactor.TRF_9_3852A_R, 8.723842E-009, 8.271806E-025, 8.723842E-009, 8.271806E-025, 0, 0
Transformer.TRF_9_3889A, 48.92573, 3.937094, 0.6895146, 3.937094, 48.23621, 1.446868E-015
Line.RESIST_MTR_TRF_9_3889A, 0.04084945, -0.2210777, 0.04084945, -0.2210777, 0, 0
Reactor.TRF_9_3889A_R, 3.507552E-007, 2.646978E-023, 3.507552E-007, 2.646978E-023, 0, 0
Transformer.TRF_9_3890A, 47.76314, 0.9475824, 0.2586677, 0.9475824, 47.50447, -2.545165E-017
Line.RESIST_MTR_TRF_9_3890A, 0.01118445, -0.2172945, 0.01118445, -0.2172945, 0, 0
Reactor.TRF_9_3890A_R, 1.136278E-008, 0, 1.136278E-008, 0, 0, 0
Transformer.TRF_9_3891A, 49.57359, 11.21513, 0.7247016, 11.21513, 48.84889, 4.043335E-015
Line.RESIST_MTR_TRF_9_3891A, 0.0529745, -0.2237397, 0.0529745, -0.2237397, 0, 0
Reactor.TRF_9_3891A_R, 4.878952E-009, -4.135903E-025, 4.878952E-009, -4.135903E-025, 0, 0
Transformer.TRF_9_3911A, 48.48995, 0.03636581, 0.004727309, 0.03636581, 48.48522, 2.518114E-015
Line.RESIST_MTR_TRF_9_3911A, 0.0002044414, -0.2211254, 0.0002044414, -0.2211254, 0, 0
Reactor.TRF_9_3911A_R, 9.298676E-009, -8.271806E-025, 9.298676E-009, -8.271806E-025, 0, 0
Transformer.TRF_9_3914A, 49.40815, 9.724396, 1.604425, 9.724396, 47.80372, -1.75344E-015
Line.RESIST_MTR_TRF_9_3914A, 0.09697251, -0.2197113, 0.09697251, -0.2197113, 0, 0
Reactor.TRF_9_3914A_R, 8.784443E-010, -5.169879E-026, 8.784443E-010, -5.169879E-026, 0, 0
Transformer.TRF_9_3916A, 48.39883, 1.935756, 0.5339006, 1.935756, 47.86493, -2.583396E-015
Line.RESIST_MTR_TRF_9_3916A, 0.02308631, -0.2192654, 0.02308631, -0.2192654, 0, 0
Reactor.TRF_9_3916A_R, 8.341712E-009, 0, 8.341712E-009, 0, 0, 0
Transformer.TRF_9_3924A, 53.37538, 39.48511, 5.578444, 39.48511, 47.79693, -9.822872E-017
Line.RESIST_MTR_TRF_9_3924A, 0.3526404, -0.2211936, 0.3526404, -0.2211936, 0, 0
Reactor.TRF_9_3924A_R, 9.495889E-008, 2.067952E-025, 9.495889E-008, 2.067952E-025, 0, 0
Transformer.TRF_9_3954A, 208.8068, 2.684506, 0.7061799, 2.684506, 208.1006, 8.881784E-016
Reactor.TRF_9_3954A_R, 5.150026E-022, -2.350989E-038, 5.150026E-022, -2.350989E-038, 0, 0
Transformer.TRF_9_3988A, 157.1836, 9.59042, 2.869879, 9.59042, 154.3138, 2.856653E-015
Reactor.TRF_9_3988A_R, 7.214059E-011, 0, 7.214059E-011, 0, 0, 0
Transformer.TRF_9_4024A, 160.0318, 12.65392, 3.788837, 12.65392, 156.243, -8.998788E-016
Reactor.TRF_9_4024A_R, 3.837776E-009, 0, 3.837776E-009, 0, 0, 0
Transformer.TRF_9_4085A, 89.41627, 16.5902, 2.926189, 16.5902, 86.49008, -1.170938E-017
Line.RESIST_MTR_TRF_9_4085A, 0.4958074, -0.2206913, 0.4958074, -0.2206913, 0, 0
Reactor.TRF_9_4085A_R, 1.00823E-007, 0, 1.00823E-007, 0, 0, 0
Transformer.TRF_9_4089A, 161.2554, 25.94146, 7.775217, 25.94146, 153.4802, 6.827825E-016
Reactor.TRF_9_4089A_R, 4.370378E-010, -2.584939E-026, 4.370378E-010, -2.584939E-026, 0, 0
Transformer.TRF_9_4108A, 69.02717, 33.47094, 7.007885, 33.47094, 62.01928, 5.926954E-015
Line.RESIST_MTR_TRF_9_4108A, 0.6157558, -0.2206617, 0.6157558, -0.2206617, 0, 0
Reactor.TRF_9_4108A_R, 1.518698E-007, 0, 1.518698E-007, 0, 0, 0
Transformer.TRF_9_4126A, 62.48574, 1.710407, 0.206436, 1.710407, 62.2793, -2.764065E-015
Line.RESIST_MTR_TRF_9_4126A, 0.02178331, -0.2189229, 0.02178331, -0.2189229, 0, 0
Reactor.TRF_9_4126A_R, 1.665266E-008, -8.271806E-025, 1.665266E-008, -8.271806E-025, 0, 0
Transformer.TRF_9_4150A, 48.06436, 0.5356641, 0.1438749, 0.5356641, 47.92049, -4.293712E-016
Line.RESIST_MTR_TRF_9_4150A, 0.00622063, -0.2190075, 0.00622063, -0.2190075, 0, 0
Reactor.TRF_9_4150A_R, 8.696998E-009, 0, 8.696998E-009, 0, 0, 0
Transformer.TRF_9_4152A, 62.69015, 2.810939, 0.3302503, 2.810939, 62.3599, 1.677261E-016
Line.RESIST_MTR_TRF_9_4152A, 0.03515044, -0.2193423, 0.03515044, -0.2193423, 0, 0
Reactor.TRF_9_4152A_R, 1.662182E-008, 0, 1.662182E-008, 0, 0, 0
Transformer.TRF_9_416A, 55.33522, 32.90528, 8.085885, 32.90528, 47.24934, -1.802486E-017
Line.RESIST_MTR_TRF_9_416A, 0.4143949, -0.2194973, 0.4143949, -0.2194973, 0, 0
Reactor.TRF_9_416A_R, 1.119999E-008, 0, 1.119999E-008, 0, 0, 0
Transformer.TRF_9_4166A, 62.77925, 0.8774341, 0.1106302, 0.8774341, 62.66862, 8.754933E-018
Line.RESIST_MTR_TRF_9_4166A, 0.01148606, -0.2201522, 0.01148606, -0.2201522, 0, 0
Reactor.TRF_9_4166A_R, 1.675269E-008, -1.29247E-026, 1.675269E-008, -1.29247E-026, 0, 0
Transformer.TRF_9_4169A, 89.73201, 54.96651, 3.082622, 54.96651, 86.64939, -6.770843E-017
Line.RESIST_MTR_TRF_9_4169A, 0.6856123, -0.2209054, 0.6856123, -0.2209054, 0, 0
Reactor.TRF_9_4169A_R, 8.003903E-008, 0, 8.003903E-008, 0, 0, 0
Transformer.TRF_9_4210A, 56.06973, 68.69048, 8.114325, 68.69048, 47.9554, -9.179127E-017
Line.RESIST_MTR_TRF_9_4210A, 0.5363463, -0.2225755, 0.5363463, -0.2225755, 0, 0
Reactor.TRF_9_4210A_R, 7.15971E-009, 5.169879E-026, 7.15971E-009, 5.169879E-026, 0, 0
Transformer.TRF_9_4247A, 155.99, 5.176515, 1.545704, 5.176515, 154.4443, -2.804624E-015
Reactor.TRF_9_4247A_R, 1.141227E-009, 4.038968E-028, 1.141227E-009, 4.038968E-028, 0, 0
Transformer.TRF_9_4248A, 51.0871, 11.64512, 3.238634, 11.64512, 47.84847, -2.219904E-017
Line.RESIST_MTR_TRF_9_4248A, 0.1400521, -0.2207516, 0.1400521, -0.2207516, 0, 0
Reactor.TRF_9_4248A_R, 9.236735E-009, 0, 9.236735E-009, 0, 0, 0
Transformer.TRF_9_4335A, 38.62424, 1.055526, 0.1705085, 1.055526, 38.45373, 1.775381E-017
Reactor.TRF_9_4335A_R, 1.069086E-008, 6.462349E-027, 1.069086E-008, 6.462349E-027, 0, 0
Transformer.TRF_9_4336A, 62.58958, 0.5239114, 0.1249429, 0.5239114, 62.46464, 5.615788E-015
Line.RESIST_MTR_TRF_9_4336A, 0.008944397, -0.2194785, 0.008944397, -0.2194785, 0, 0
Reactor.TRF_9_4336A_R, 2.137614E-008, -1.654361E-024, 2.137614E-008, -1.654361E-024, 0, 0
Transformer.TRF_9_4359A, 49.95562, 6.900767, 0.856519, 6.900767, 49.0991, 3.031429E-016
Line.RESIST_MTR_TRF_9_4359A, 0.05591219, -0.225125, 0.05591219, -0.225125, 0, 0
Reactor.TRF_9_4359A_R, 7.539107E-009, 0, 7.539107E-009, 0, 0, 0
Transformer.TRF_9_4368A, 63.1005, 3.802383, 0.3492495, 3.802383, 62.75125, 8.402567E-019
Line.RESIST_MTR_TRF_9_4368A, 0.0392657, -0.2207143, 0.0392657, -0.2207143, 0, 0
Reactor.TRF_9_4368A_R, 1.767689E-008, 0, 1.767689E-008, 0, 0, 0
Transformer.TRF_9_4383A, 48.3782, 0.21873, 0.05554385, 0.21873, 48.32266, 3.584264E-015
Line.RESIST_MTR_TRF_9_4383A, 0.002401277, -0.2206333, 0.002401277, -0.2206333, 0, 0
Reactor.TRF_9_4383A_R, 1.665413E-007, 0, 1.665413E-007, 0, 0, 0
Transformer.TRF_9_4384A, 48.34501, 0.6466826, 0.03905197, 0.6466826, 48.30596, 1.145988E-015
Line.RESIST_MTR_TRF_9_4384A, 0.002846204, -0.2204495, 0.002846204, -0.2204495, 0, 0
Reactor.TRF_9_4384A_R, 1.733418E-008, 0, 1.733418E-008, 0, 0, 0
Transformer.TRF_9_4385A, 68.183, 39.11335, 6.152899, 39.11335, 62.0301, -2.75035E-015
Line.RESIST_MTR_TRF_9_4385A, 0.6054633, -0.2204521, 0.6054633, -0.2204521, 0, 0
Reactor.TRF_9_4385A_R, 8.103204E-008, 6.617445E-024, 8.103204E-008, 6.617445E-024, 0, 0
Transformer.TRF_9_4473A, 49.30116, 4.169899, 1.156232, 4.169899, 48.14492, -1.74398E-015
Line.RESIST_MTR_TRF_9_4473A, 0.04999844, -0.2210494, 0.04999844, -0.2210494, 0, 0
Reactor.TRF_9_4473A_R, 1.127781E-008, -8.271806E-025, 1.127781E-008, -8.271806E-025, 0, 0
Transformer.TRF_9_4476A, 50.00038, 9.767996, 1.95262, 9.767996, 48.04776, -7.382875E-016
Line.RESIST_MTR_TRF_9_4476A, 0.1104977, -0.2210427, 0.1104977, -0.2210427, 0, 0
Reactor.TRF_9_4476A_R, 1.196747E-007, 0, 1.196747E-007, 0, 0, 0
Transformer.TRF_9_4507A, 51.56208, 10.15774, 2.824197, 10.15774, 48.73788, 7.025495E-016
Line.RESIST_MTR_TRF_9_4507A, 0.1221295, -0.2246613, 0.1221295, -0.2246613, 0, 0
Reactor.TRF_9_4507A_R, 8.108509E-009, -4.135903E-025, 8.108509E-009, -4.135903E-025, 0, 0
Transformer.TRF_9_4534A, 50.83728, 12.9036, 2.849294, 12.9036, 47.98799, 4.82741E-017
Line.RESIST_MTR_TRF_9_4534A, 0.154628, -0.2212049, 0.154628, -0.2212049, 0, 0
Reactor.TRF_9_4534A_R, 1.159192E-008, 0, 1.159192E-008, 0, 0, 0
Transformer.TRF_9_4538A, 64.01663, 15.57613, 1.54651, 15.57613, 62.47012, 6.138427E-015
Line.RESIST_MTR_TRF_9_4538A, 0.1714291, -0.2204723, 0.1714291, -0.2204723, 0, 0
Reactor.TRF_9_4538A_R, 1.405E-008, 8.271806E-025, 1.405E-008, 8.271806E-025, 0, 0
Transformer.TRF_9_4552A, 48.4972, 14.86282, 0.6378812, 14.86282, 47.85932, 5.691384E-016
Line.RESIST_MTR_TRF_9_4552A, 0.0465426, -0.2189966, 0.0465426, -0.2189966, 0, 0
Reactor.TRF_9_4552A_R, 6.177272E-009, -4.135903E-025, 6.177272E-009, -4.135903E-025, 0, 0
Transformer.TRF_9_4614A, 116.8993, 75.01189, 26.78568, 75.01189, 90.11366, 5.551115E-016
Reactor.TRF_9_4614A_R, 1.794643E-021, 0, 1.794643E-021, 0, 0, 0
Transformer.TRF_9_4635A, 48.06124, 0.2683917, 0.06941457, 0.2683917, 47.99183, -8.456641E-016
Line.RESIST_MTR_TRF_9_4635A, 0.003001011, -0.2191643, 0.003001011, -0.2191643, 0, 0
Reactor.TRF_9_4635A_R, 9.781609E-009, 0, 9.781609E-009, 0, 0, 0
Transformer.TRF_9_4699A, 57.45565, 42.61725, 10.33485, 42.61725, 47.1208, 8.426961E-017
Line.RESIST_MTR_TRF_9_4699A, 0.5341002, -0.2194427, 0.5341002, -0.2194427, 0, 0
Reactor.TRF_9_4699A_R, 1.174259E-008, 0, 1.174259E-008, 0, 0, 0
Transformer.TRF_9_4708A, 207.3817, 2.740538, 0.7211901, 2.740538, 206.6605, -1.366484E-015
Reactor.TRF_9_4708A_R, 5.560405E-009, 4.135903E-025, 5.560405E-009, 4.135903E-025, 0, 0
Transformer.TRF_9_4711A, 48.55274, 1.238591, 0.3396541, 1.238591, 48.21309, 9.429848E-016
Line.RESIST_MTR_TRF_9_4711A, 0.01468645, -0.2206412, 0.01468645, -0.2206412, 0, 0
Reactor.TRF_9_4711A_R, 7.338998E-009, 4.135903E-025, 7.338998E-009, 4.135903E-025, 0, 0
Transformer.TRF_9_4727A, 226.8894, 77.46427, 20.6475, 77.46427, 206.2419, -5.278632E-015
Reactor.TRF_9_4727A_R, 9.920253E-008, 6.617445E-024, 9.920253E-008, 6.617445E-024, 0, 0
Transformer.TRF_9_4731A, 158.1791, 13.36766, 4.003051, 13.36766, 154.1761, -3.88563E-015
Reactor.TRF_9_4731A_R, 1.094659E-008, 0, 1.094659E-008, 0, 0, 0
Transformer.TRF_9_4793A, 62.43883, 0.3908117, 0.09136576, 0.3908117, 62.34746, 3.978751E-016
Line.RESIST_MTR_TRF_9_4793A, 0.006540588, -0.2190052, 0.006540588, -0.2190052, 0, 0
Reactor.TRF_9_4793A_R, 1.796905E-008, 0, 1.796905E-008, 0, 0, 0
Transformer.TRF_9_4803A, 63.96452, 4.476196, 0.9665569, 4.476196, 62.99796, 7.317606E-015
Line.RESIST_MTR_TRF_9_4803A, 0.08323432, -0.2221098, 0.08323432, -0.2221098, 0, 0
Reactor.TRF_9_4803A_R, 1.320098E-007, 0, 1.320098E-007, 0, 0, 0
Transformer.TRF_9_4827A, 165.6577, 41.2132, 12.35674, 41.2132, 153.301, -6.106227E-016
Reactor.TRF_9_4827A_R, 1.470195E-022, 0, 1.470195E-022, 0, 0, 0
Transformer.TRF_9_4846A, 49.35727, 12.90814, 1.571225, 12.90814, 47.78604, -2.523481E-017
Line.RESIST_MTR_TRF_9_4846A, 0.1030903, -0.2195651, 0.1030903, -0.2195651, 0, 0
Reactor.TRF_9_4846A_R, 7.287491E-009, 0, 7.287491E-009, 0, 0, 0
Transformer.TRF_9_4859A, 212.6895, 0.8679358, 0.2215625, 0.8679358, 212.4679, 3.608225E-016
Reactor.TRF_9_4859A_R, 1.296496E-021, 0, 1.296496E-021, 0, 0, 0
Transformer.TRF_9_4877A, 64.64913, 6.892765, 0.7804005, 6.892765, 63.86873, -1.87567E-017
Line.RESIST_MTR_TRF_9_4877A, 0.08395103, -0.2250013, 0.08395103, -0.2250013, 0, 0
Reactor.TRF_9_4877A_R, 1.696106E-008, 0, 1.696106E-008, 0, 0, 0
Transformer.TRF_9_4898A, 48.42651, 0.06501871, 0.007828809, 0.06501871, 48.41868, -1.154431E-015
Line.RESIST_MTR_TRF_9_4898A, 0.0004610229, -0.2208488, 0.0004610229, -0.2208488, 0, 0
Reactor.TRF_9_4898A_R, 6.149298E-009, 0, 6.149298E-009, 0, 0, 0
Transformer.TRF_9_4901A, 48.277, 0.03684822, 0.004885419, 0.03684822, 48.27212, -2.30393E-019
Line.RESIST_MTR_TRF_9_4901A, 0.0002112725, -0.2201555, 0.0002112725, -0.2201555, 0, 0
Reactor.TRF_9_4901A_R, 1.099656E-008, 0, 1.099656E-008, 0, 0, 0
Transformer.TRF_9_4905A, 286.0347, 313.6416, 83.62826, 313.6416, 202.4064, -2.411606E-015
Reactor.TRF_9_4905A_R, 5.928245E-011, 3.231174E-027, 5.928245E-011, 3.231174E-027, 0, 0
Transformer.TRF_9_4950A, 63.05332, 5.671297, 0.2389231, 5.671297, 62.8144, 2.519388E-015
Line.RESIST_MTR_TRF_9_4950A, 0.02863526, -0.2207091, 0.02863526, -0.2207091, 0, 0
Reactor.TRF_9_4950A_R, 4.687552E-009, 0, 4.687552E-009, 0, 0, 0
Transformer.TRF_9_4956A, 210.5265, 12.46389, 3.314045, 12.46389, 207.2124, 8.586085E-015
Reactor.TRF_9_4956A_R, 1.583829E-008, 0, 1.583829E-008, 0, 0, 0
Transformer.TRF_9_4957A, 49.22947, 4.145279, 1.149381, 4.145279, 48.08009, 3.641591E-015
Line.RESIST_MTR_TRF_9_4957A, 0.04970217, -0.2207487, 0.04970217, -0.2207487, 0, 0
Reactor.TRF_9_4957A_R, 9.385862E-009, 0, 9.385862E-009, 0, 0, 0
Transformer.TRF_9_4972A, 48.44024, 0.129904, 0.03079088, 0.129904, 48.40945, 2.52077E-018
Line.RESIST_MTR_TRF_9_4972A, 0.001331081, -0.2209407, 0.001331081, -0.2209407, 0, 0
Reactor.TRF_9_4972A_R, 9.565632E-009, 0, 9.565632E-009, 0, 0, 0
Transformer.TRF_9_5007A, 49.27033, 9.211723, 1.171025, 9.211723, 48.0993, -1.970456E-015
Line.RESIST_MTR_TRF_9_5007A, 0.07601479, -0.2207665, 0.07601479, -0.2207665, 0, 0
Reactor.TRF_9_5007A_R, 2.45788E-008, 1.654361E-024, 2.45788E-008, 1.654361E-024, 0, 0
Transformer.TRF_9_5016A, 96.30629, 14.84641, 5.297992, 14.84641, 91.0083, -2.358348E-015
Reactor.TRF_9_5016A_R, 1.34481E-008, 0, 1.34481E-008, 0, 0, 0
Transformer.TRF_9_5019A, 48.54797, 0.1050674, 0.02385969, 0.1050674, 48.52411, -3.794708E-019
Line.RESIST_MTR_TRF_9_5019A, 0.00103143, -0.2214327, 0.00103143, -0.2214327, 0, 0
Reactor.TRF_9_5019A_R, 8.550639E-009, 0, 8.550639E-009, 0, 0, 0
Transformer.TRF_9_5026A, 49.29569, 0.4618355, 0.1231693, 0.4618355, 49.17252, 1.899997E-015
Line.RESIST_MTR_TRF_9_5026A, 0.005325282, -0.2246831, 0.005325282, -0.2246831, 0, 0
Reactor.TRF_9_5026A_R, 9.546052E-009, 0, 9.546052E-009, 0, 0, 0
Transformer.TRF_9_5035A, 49.70532, 3.096475, 0.3973187, 3.096475, 49.308, 1.078578E-015
Line.RESIST_MTR_TRF_9_5035A, 0.02569823, -0.2256683, 0.02569823, -0.2256683, 0, 0
Reactor.TRF_9_5035A_R, 7.583462E-009, 0, 7.583462E-009, 0, 0, 0
Transformer.TRF_9_5045A, 64.86534, 15.96796, 1.123853, 15.96796, 63.74149, -1.040861E-015
Line.RESIST_MTR_TRF_9_5045A, 0.1322391, -0.224669, 0.1322391, -0.224669, 0, 0
Reactor.TRF_9_5045A_R, 1.507387E-008, -8.271806E-025, 1.507387E-008, -8.271806E-025, 0, 0
Transformer.TRF_9_5063A, 49.78656, 7.557669, 2.100012, 7.557669, 47.68654, 4.011548E-018
Line.RESIST_MTR_TRF_9_5063A, 0.09081198, -0.2194943, 0.09081198, -0.2194943, 0, 0
Reactor.TRF_9_5063A_R, 2.234169E-008, 1.29247E-026, 2.234169E-008, 1.29247E-026, 0, 0
Transformer.TRF_9_5064A, 49.72878, 6.24015, 1.732957, 6.24015, 47.99582, 1.382358E-017
Line.RESIST_MTR_TRF_9_5064A, 0.0749385, -0.2207196, 0.0749385, -0.2207196, 0, 0
Reactor.TRF_9_5064A_R, 1.962332E-007, -1.033976E-025, 1.962332E-007, -1.033976E-025, 0, 0
Transformer.TRF_9_5077A, 213.3387, 3.895539, 1.028925, 3.895539, 212.3098, -7.934936E-015
Reactor.TRF_9_5077A_R, 3.041344E-010, 2.584939E-026, 3.041344E-010, 2.584939E-026, 0, 0
Transformer.TRF_9_5079A, 158.6614, 16.06105, 4.811082, 16.06105, 153.8503, 2.282449E-015
Reactor.TRF_9_5079A_R, 1.630535E-011, 1.615587E-027, 1.630535E-011, 1.615587E-027, 0, 0
Transformer.TRF_9_5117A, 48.41069, 0.03630637, 0.004719583, 0.03630637, 48.40597, -9.486769E-020
Line.RESIST_MTR_TRF_9_5117A, 0.0002041067, -0.220764, 0.0002041067, -0.220764, 0, 0
Reactor.TRF_9_5117A_R, 1.155109E-008, -4.038968E-028, 1.155109E-008, -4.038968E-028, 0, 0
Transformer.TRF_9_5127A, 48.29831, 0.03622209, 0.004708627, 0.03622209, 48.2936, -1.355253E-020
Line.RESIST_MTR_TRF_9_5127A, 0.0002036326, -0.2202515, 0.0002036326, -0.2202515, 0, 0
Reactor.TRF_9_5127A_R, 7.484828E-009, 4.038968E-028, 7.484828E-009, 4.038968E-028, 0, 0
Transformer.TRF_9_5128A, 51.8234, 18.76184, 3.991349, 18.76184, 47.83205, 3.83317E-015
Line.RESIST_MTR_TRF_9_5128A, 0.2202991, -0.220933, 0.2202991, -0.220933, 0, 0
Reactor.TRF_9_5128A_R, 1.076533E-008, 8.271806E-025, 1.076533E-008, 8.271806E-025, 0, 0
Transformer.TRF_9_5135A, 48.79774, 4.038292, 0.1888236, 4.038292, 48.60892, 1.779962E-015
Line.RESIST_MTR_TRF_9_5135A, 0.01388276, -0.2220644, 0.01388276, -0.2220644, 0, 0
Reactor.TRF_9_5135A_R, 1.362442E-008, 0, 1.362442E-008, 0, 0, 0
Transformer.TRF_9_5137A, 168.6719, 42.49882, 12.7423, 42.49882, 155.9296, -9.880985E-015
Reactor.TRF_9_5137A_R, 7.388538E-023, 5.877472E-039, 7.388538E-023, 5.877472E-039, 0, 0
Transformer.TRF_9_5166A, 50.12874, 6.807847, 1.891073, 6.807847, 48.23767, -3.464636E-015
Line.RESIST_MTR_TRF_9_5166A, 0.08177648, -0.2219168, 0.08177648, -0.2219168, 0, 0
Reactor.TRF_9_5166A_R, 8.441589E-009, 0, 8.441589E-009, 0, 0, 0
Transformer.TRF_9_5167A, 65.99563, 39.45185, 3.290118, 39.45185, 62.70551, 1.620394E-015
Line.RESIST_MTR_TRF_9_5167A, 0.3772378, -0.2218981, 0.3772378, -0.2218981, 0, 0
Reactor.TRF_9_5167A_R, 1.397556E-008, 0, 1.397556E-008, 0, 0, 0
Transformer.TRF_9_5183A, 711.0926, 24.64714, 13.48761, 24.64714, 697.6049, 4.440892E-015
Reactor.TRF_9_5183A_R, 4.147145E-022, 0, 4.147145E-022, 0, 0, 0
Transformer.TRF_9_5216A, 49.13439, 0.2870106, 0.07448203, 0.2870106, 49.05991, -5.576323E-016
Line.RESIST_MTR_TRF_9_5216A, 0.003220099, -0.2240532, 0.003220099, -0.2240532, 0, 0
Reactor.TRF_9_5216A_R, 8.46486E-009, 0, 8.46486E-009, 0, 0, 0
Transformer.TRF_9_5219A, 63.12472, 1.048433, 0.2429416, 1.048433, 62.88178, -1.788066E-015
Line.RESIST_MTR_TRF_9_5219A, 0.01955551, -0.2211113, 0.01955551, -0.2211113, 0, 0
Reactor.TRF_9_5219A_R, 1.895339E-008, 0, 1.895339E-008, 0, 0, 0
Transformer.TRF_9_5221A, 48.78068, 1.734013, 0.4776525, 1.734013, 48.30302, -3.313268E-015
Line.RESIST_MTR_TRF_9_5221A, 0.02065392, -0.2212114, 0.02065392, -0.2212114, 0, 0
Reactor.TRF_9_5221A_R, 8.43247E-009, -4.135903E-025, 8.43247E-009, -4.135903E-025, 0, 0
Transformer.TRF_9_5225A, 49.06966, 5.013721, 0.6294295, 5.013721, 48.44023, 1.52737E-015
Line.RESIST_MTR_TRF_9_5225A, 0.0409621, -0.2219264, 0.0409621, -0.2219264, 0, 0
Reactor.TRF_9_5225A_R, 7.429726E-009, 0, 7.429726E-009, 0, 0, 0
Transformer.TRF_9_5358A, 67.21953, 29.5779, 3.469206, 29.5779, 63.75033, -9.549653E-016
Line.RESIST_MTR_TRF_9_5358A, 0.3703921, -0.2257316, 0.3703921, -0.2257316, 0, 0
Reactor.TRF_9_5358A_R, 8.539035E-008, 0, 8.539035E-008, 0, 0, 0
